Date,Close
6/11/2018 16:00:00,166.49
6/12/2018 16:00:00,169.74
6/13/2018 16:00:00,172.2
6/14/2018 16:00:00,172.35
6/15/2018 16:00:00,172.75
6/18/2018 16:00:00,171.58
6/19/2018 16:00:00,171.76
6/20/2018 16:00:00,171.71
6/21/2018 16:00:00,170.76
6/22/2018 16:00:00,170.63
6/25/2018 16:00:00,168.56
6/26/2018 16:00:00,166.33
6/27/2018 16:00:00,163.55
6/28/2018 16:00:00,164.61
6/29/2018 16:00:00,165.43
7/2/2018 16:00:00,167.14
7/3/2018 13:00:00,165.73
7/5/2018 16:00:00,164.91
7/6/2018 16:00:00,166.61
7/9/2018 16:00:00,168.64
7/10/2018 16:00:00,168.73
7/11/2018 16:00:00,169.28
7/12/2018 16:00:00,169.26
7/13/2018 16:00:00,169.58
7/16/2018 16:00:00,170.58
7/17/2018 16:00:00,170.74
7/18/2018 16:00:00,171.53
7/19/2018 16:00:00,170.69
7/20/2018 16:00:00,170.98
7/23/2018 16:00:00,173.29
7/24/2018 16:00:00,172.58
7/25/2018 16:00:00,176.25
7/26/2018 16:00:00,173.77
7/27/2018 16:00:00,171.57
7/30/2018 16:00:00,167.5
7/31/2018 16:00:00,166.19
8/1/2018 16:00:00,163
8/2/2018 16:00:00,170.29
8/3/2018 16:00:00,166.82
8/6/2018 16:00:00,170.17
8/7/2018 16:00:00,172.86
8/8/2018 16:00:00,172.69
8/9/2018 16:00:00,173.17
8/10/2018 16:00:00,173.13
8/13/2018 16:00:00,172.6
8/14/2018 16:00:00,175.44
8/15/2018 16:00:00,173.61
8/16/2018 16:00:00,173.92
8/17/2018 16:00:00,173.28
8/20/2018 16:00:00,174.17
8/21/2018 16:00:00,173.54
8/22/2018 16:00:00,173.14
8/23/2018 16:00:00,173.09
8/24/2018 16:00:00,174.02
8/27/2018 16:00:00,174.94
8/28/2018 16:00:00,177.16
8/29/2018 16:00:00,178.07
8/30/2018 16:00:00,177.65
8/31/2018 16:00:00,180.26
9/4/2018 16:00:00,182.23
9/5/2018 16:00:00,178.52
9/6/2018 16:00:00,179.24
9/7/2018 16:00:00,179.18
9/10/2018 16:00:00,178.11
9/11/2018 16:00:00,177.46
9/12/2018 16:00:00,176.53
9/13/2018 16:00:00,180.54
9/14/2018 16:00:00,182.18
9/17/2018 16:00:00,177.94
9/18/2018 16:00:00,178.22
9/19/2018 16:00:00,174.53
9/20/2018 16:00:00,176.32
9/21/2018 16:00:00,176.29
9/24/2018 16:00:00,178.04
9/25/2018 16:00:00,178.9
9/26/2018 16:00:00,178.77
9/27/2018 16:00:00,178.63
9/28/2018 16:00:00,177.41
10/1/2018 16:00:00,179.8
10/2/2018 16:00:00,176.96
10/3/2018 16:00:00,177.28
10/4/2018 16:00:00,172.52
10/5/2018 16:00:00,170.57
10/8/2018 16:00:00,167.82
10/9/2018 16:00:00,166.96
10/10/2018 16:00:00,156.84
10/11/2018 16:00:00,151.59
10/12/2018 16:00:00,154.04
10/15/2018 16:00:00,151.23
10/16/2018 16:00:00,156.25
10/17/2018 16:00:00,157.28
10/18/2018 16:00:00,153.75
10/19/2018 16:00:00,153.86
10/22/2018 16:00:00,156.4
10/23/2018 16:00:00,155
10/24/2018 16:00:00,148.69
10/25/2018 16:00:00,149.34
10/26/2018 16:00:00,142.76
10/29/2018 16:00:00,143
10/30/2018 16:00:00,144.51
10/31/2018 16:00:00,150.38
11/1/2018 16:00:00,147.29
11/2/2018 16:00:00,144.11
11/5/2018 16:00:00,145.08
11/6/2018 16:00:00,147.77
11/7/2018 16:00:00,151.85
11/8/2018 16:00:00,152.01
11/9/2018 16:00:00,149.79
11/12/2018 16:00:00,148.05
11/13/2018 16:00:00,147.71
11/14/2018 16:00:00,148.17
11/15/2018 16:00:00,151.66
11/16/2018 16:00:00,153.29
11/19/2018 16:00:00,145.53
11/20/2018 16:00:00,144.35
11/21/2018 16:00:00,146.34
11/23/2018 13:00:00,149.83
11/26/2018 16:00:00,152.4
11/27/2018 16:00:00,152.2
11/28/2018 16:00:00,158.61
11/29/2018 16:00:00,157.04
11/30/2018 16:00:00,157.09
12/3/2018 16:00:00,161.6
12/4/2018 16:00:00,154.32
12/6/2018 16:00:00,152.32
12/7/2018 16:00:00,149.75
12/10/2018 16:00:00,150.16
12/11/2018 16:00:00,152
12/12/2018 16:00:00,153.89
12/13/2018 16:00:00,152.82
12/14/2018 16:00:00,150.45
12/17/2018 16:00:00,144.21
12/18/2018 16:00:00,144.25
12/19/2018 16:00:00,143.13
12/20/2018 16:00:00,140.95
12/21/2018 16:00:00,137.29
12/24/2018 13:00:00,135.09
12/26/2018 16:00:00,141.53
12/27/2018 16:00:00,145.27
12/28/2018 16:00:00,145.4
12/31/2018 16:00:00,147.43
1/2/2019 16:00:00,146.94
1/3/2019 16:00:00,141.34
1/4/2019 16:00:00,146.6
1/7/2019 16:00:00,147.28
1/8/2019 16:00:00,150.34
1/9/2019 16:00:00,151.81
1/10/2019 16:00:00,153.94
1/11/2019 16:00:00,154.83
1/14/2019 16:00:00,153.71
1/15/2019 16:00:00,157.06
1/16/2019 16:00:00,160.25
1/17/2019 16:00:00,160.73
1/18/2019 16:00:00,165.97
1/22/2019 16:00:00,162.26
1/23/2019 16:00:00,162.78
1/24/2019 16:00:00,161.74
1/25/2019 16:00:00,163.83
1/28/2019 16:00:00,162.44
1/29/2019 16:00:00,160.85
1/30/2019 16:00:00,162.77
1/31/2019 16:00:00,170.27
2/1/2019 16:00:00,172.85
2/4/2019 16:00:00,172.56
2/5/2019 16:00:00,174.49
2/6/2019 16:00:00,171.95
2/7/2019 16:00:00,172.45
2/8/2019 16:00:00,172.29
2/11/2019 16:00:00,171.75
2/12/2019 16:00:00,174.62
2/13/2019 16:00:00,174.87
2/14/2019 16:00:00,174.13
2/15/2019 16:00:00,175.17
2/19/2019 16:00:00,174.8
2/20/2019 16:00:00,176.11
2/21/2019 16:00:00,174.22
2/22/2019 16:00:00,177.16
2/25/2019 16:00:00,178.16
2/26/2019 16:00:00,178.33
2/27/2019 16:00:00,180.74
2/28/2019 16:00:00,184.72
3/1/2019 16:00:00,190.21
3/4/2019 16:00:00,187.16
3/5/2019 16:00:00,187.67
3/6/2019 16:00:00,186.46
3/7/2019 16:00:00,182.06
3/8/2019 16:00:00,182.44
3/11/2019 16:00:00,183.66
3/12/2019 16:00:00,185.02
3/13/2019 16:00:00,185.59
3/14/2019 16:00:00,186.81
3/15/2019 16:00:00,189.58
3/18/2019 16:00:00,190.97
3/19/2019 16:00:00,191.77
3/20/2019 16:00:00,191.97
3/21/2019 16:00:00,195.67
3/22/2019 16:00:00,191.86
3/25/2019 16:00:00,191.58
3/26/2019 16:00:00,194.44
3/27/2019 16:00:00,193.36
3/28/2019 16:00:00,196.64
3/29/2019 16:00:00,198.84
4/1/2019 16:00:00,201.88
4/2/2019 16:00:00,204.89
4/3/2019 16:00:00,206.34
4/4/2019 16:00:00,206.28
4/5/2019 16:00:00,206.99
4/8/2019 16:00:00,211
4/9/2019 16:00:00,211.89
4/10/2019 16:00:00,214.61
4/11/2019 16:00:00,216.3
4/12/2019 16:00:00,217.99
4/15/2019 16:00:00,218.99
